time_diff_sec,sender_txn_count,receiver_txn_count,sender_avg_rating,receiver_avg_rating,unique_receivers,anomaly_score,is_anomaly,pca_1,pca_2,is_anomaly_svm,is_fraud
82010.994839907,4,1,1.0,1.0,4.0,1,0,-0.4327933407941803,-0.3349180765334855,0,0
155719.164800167,5,1,1.0,1.0,5.0,1,0,-0.4181460369775664,-0.327948309113161,0,0
345671.67915988,6,2,1.0,1.0,6.0,1,0,-0.4089644016685277,-0.3183310960380223,0,0
13829.628489971,7,10,1.0,1.5,7.0,1,0,-0.4585753445982509,-0.1832364477889565,0,0
7484.052280187,8,4,1.0,1.0,8.0,1,0,-0.3789584928459506,-0.3060263897309821,0,0
165675.757419825,9,1,1.1111111111111112,2.0,9.0,1,0,-0.4516658897264611,-0.0297745100620998,0,0
22505.555550098,10,34,1.1,2.088235294117647,10.0,1,0,-0.5578830970370919,0.0432586482155538,0,0
53556.960779906,11,8,1.0909090909090908,1.125,11.0,1,0,-0.3671583669952828,-0.2234365490892174,0,0
19303.837710142,12,3,1.0833333333333333,1.0,12.0,1,0,-0.3214669020239144,-0.2573709949160669,0,0
182997.306040048,13,24,1.0769230769230769,1.75,13.0,1,0,-0.4460447129396534,-0.0396697043480088,0,0
66538.088999987,14,2,1.0714285714285714,1.5,14.0,1,0,-0.3278289844867396,-0.1296668892347139,0,0
270121.144549847,15,39,1.1333333333333333,1.5897435897435896,15.0,1,0,-0.4622391181760445,-0.0248895658355768,0,0
108364.279489994,16,4,1.125,1.5,16.0,1,0,-0.3099418055185021,-0.0976022653158903,0,0
80680.958909988,17,1,1.1176470588235294,1.0,17.0,1,0,-0.2399042072381195,-0.2182299224817933,0,0
32819.492330074,18,12,1.1111111111111112,1.5,18.0,1,0,-0.3041354700702775,-0.0777811914240802,0,0
52885.099289895,19,1,1.1578947368421053,2.0,19.0,1,0,-0.296616247199215,0.0457754265358615,0,0
69202.664200067,20,105,1.15,3.580952380952381,20.0,1,0,-0.7859685366929741,0.5873902922204856,0,0
17915.838449955,21,6,0.6190476190476191,-8.0,21.0,1,0,0.6213699070504403,-2.492948475038663,0,0
132270.034070015,22,12,0.6818181818181818,1.6666666666666667,22.0,1,0,-0.2087005013699063,-0.1408016816758802,0,0
11963.15873003,23,1,0.6956521739130435,1.0,23.0,1,0,-0.0968076144559943,-0.3081084025846564,0,0
8096.900399923,24,3,0.7083333333333334,1.0,24.0,1,0,-0.0894747268756583,-0.2950265199251605,0,0
476818.911520005,25,15,0.72,1.6,25.0,1,0,-0.176123870607836,-0.1186323480113564,0,0
453191.533960104,26,1,0.7692307692307693,2.0,26.0,1,0,-0.148988315818827,-0.0233058960858579,0,0
76510.348059892,27,1,0.7777777777777778,1.0,27.0,1,0,-0.0436175674767771,-0.2577813105004212,0,0
604857.141600132,28,2,0.3928571428571428,-10.0,28.0,1,0,0.930970994937611,-2.9968574836321884,0,0
164533.231940031,29,2,0.0344827586206896,-4.0,29.0,1,0,0.4875759935117355,-1.664504879302534,0,0
213399.184730053,30,9,0.0666666666666666,1.2222222222222223,30.0,1,0,0.0333728501583227,-0.3858362978507039,0,0
12615117.611819984,31,10,0.1612903225806451,1.8,31.0,1,0,-0.2147090735711251,-0.0914748176599182,0,0
267.64180994,32,18,0.1875,2.5,32.0,1,0,-0.0849611516140914,-0.0191067583600729,0,0
173198.694560051,33,135,0.3333333333333333,2.955555555555556,33.0,1,0,-0.5455491214799316,0.3203128994877209,0,0
57463.986490011,34,3,0.3529411764705882,1.0,34.0,1,0,0.1076701265274469,-0.3387242912989155,0,0
113742.798399926,35,26,0.3714285714285714,0.5384615384615384,35.0,1,0,0.0771226398407799,-0.4018940412205523,0,0
394474.090229988,36,14,0.3888888888888889,3.142857142857143,36.0,1,0,-0.0902937858183005,0.2181965359287747,0,0
128081.16782999,37,4,0.4054054054054054,1.25,37.0,1,0,0.1235440493097495,-0.2420650396649637,0,0
78979.913729906,38,20,0.5263157894736842,2.1,38.0,1,0,-0.0022747993947187,0.0281678312579504,0,0
170752.143429995,39,13,0.5384615384615384,2.3076923076923075,39.0,1,0,0.0182723724169677,0.0780576559794492,0,0
233656.941340208,40,7,0.55,1.5714285714285714,40.0,1,0,0.1154172606183797,-0.097222349992468,0,0
943223.443679809,41,1,0.5609756097560976,1.0,41.0,1,0,0.1882328211247642,-0.226925595060967,0,0
914887.716020108,42,1,0.5714285714285714,1.0,42.0,1,0,0.2033721603416917,-0.2178005266306975,0,0
1102891.145829916,43,12,0.6046511627906976,4.083333333333333,43.0,1,0,-0.0870646824417261,0.5560057611261738,0,0
160645.617590189,44,12,0.6136363636363636,1.0833333333333333,44.0,1,0,0.1961702560861057,-0.1631285060360736,0,0
360516.213779926,45,9,0.6222222222222222,3.7777777777777777,45.0,1,0,-0.0087745241661776,0.4888285696646732,0,0
42979.42550993,46,1,0.6304347826086957,1.0,46.0,1,0,0.2743162362926691,-0.1834553992761237,0,0
97966.830899953,47,22,0.7021276595744681,3.272727272727273,47.0,1,0,0.0143403914758791,0.4216053164130429,0,0
4759554.613530159,48,36,0.7083333333333334,1.805555555555556,48.0,1,0,0.027567151241046,0.1444407541823229,0,0
1057546.536679983,49,22,0.7346938775510204,1.681818181818182,49.0,1,0,0.1610732083800683,0.0718778102872459,0,0
3939908.558439971,50,8,0.74,2.875,50.0,1,0,0.0790557742927498,0.3721517062194254,0,0
19540.710239887,51,9,0.7647058823529411,2.7777777777777777,51.0,1,0,0.1603345475196016,0.3262242963365172,0,0
340553.980640173,52,18,0.7692307692307693,2.111111111111111,52.0,1,0,0.1944880890953511,0.1908933087206643,0,0
25926114.069530006,53,1,0.7735849056603774,1.0,53.0,1,0,-0.050356958447238,0.1531326006146341,0,0
55897.344649791,54,3,0.7962962962962963,1.3333333333333333,54.0,1,0,0.3471150461656073,-0.0004984901910802,0,0
282014.287370206,55,10,0.7636363636363637,-9.1,55.0,1,0,1.2181338880498094,-2.4917081029319883,0,0
22552168.851099968,56,4,0.8392857142857143,2.75,56.0,1,0,-0.1138267443881695,0.5830783081499247,0,0
0.0,1,43,1.0,1.744186046511628,1.0,1,0,-0.6921795135238944,-0.1120505294020172,0,0
0.573440075,2,136,1.0,2.9411764705882355,2.0,1,0,-1.1103590662420777,0.322973332920555,0,0
1397.888969898,3,4,1.0,1.25,3.0,1,0,-0.479164499958807,-0.277460889445801,0,0
3021939.737220049,4,2,1.25,2.0,4.0,1,0,-0.5962133067487342,0.0097441122103907,0,0
1026115.011110068,5,6,1.2,1.6666666666666667,5.0,1,0,-0.5286517763267271,-0.0920634571132705,0,0
1421071.840599775,6,17,1.5,2.176470588235294,6.0,1,0,-0.6349783556660692,0.1470908191310141,0,0
54392637.519960165,7,10,1.4285714285714286,2.4,7.0,1,0,-1.4638283934390022,0.6859700207844526,0,0
5242054.527580023,8,4,1.375,-1.75,8.0,1,0,-0.273508278178967,-0.8019452922894652,0,0
0.0,1,11,1.0,1.181818181818182,1.0,1,0,-0.5301406982563688,-0.2956525361556941,0,0
49.657079936,2,8,1.0,1.875,2.0,1,0,-0.5620411314499093,-0.1278382357561917,0,0
101818.679909944,3,10,1.0,1.2,3.0,1,0,-0.4980598663713533,-0.2793211241913979,0,0
1646545.251219988,4,6,1.0,3.5,4.0,1,0,-0.6869934885241388,0.2869741519173143,0,0
837956.331950188,5,1,1.0,1.0,5.0,1,0,-0.4292073400627003,-0.3213646010106891,0,0
1164776.200979948,6,106,1.0,3.556603773584906,6.0,1,0,-1.0103700995554312,0.4609746951523958,0,0
21767799.74826002,7,1,1.0,1.0,7.0,1,0,-0.7368640681313062,-0.1068710064968764,0,0
1213922.432440042,8,1,1.0,1.0,8.0,1,0,-0.3877759188739886,-0.2989610502921723,0,0
314537.405219794,9,2,1.0,1.0,9.0,1,0,-0.3609325476032958,-0.2998561352039442,0,0
370003.476560115,10,1,1.0,1.0,10.0,1,0,-0.3424085132552057,-0.2945880746093778,0,0
8836.68659997,11,21,1.0,2.1904761904761907,11.0,1,0,-0.4927722047417611,0.0240154980992496,0,0
10716411.243360044,12,1,1.0,1.0,12.0,1,0,-0.478473022315466,-0.1822264869587242,0,0
9488802.144229889,13,12,0.8461538461538461,0.75,13.0,1,0,-0.4439162161025091,-0.2771638883229841,0,0
430814.912660122,14,3,0.7142857142857143,-4.0,14.0,1,0,0.166444301115759,-1.550075568255188,0,0
12646914.097599983,15,1,0.7333333333333333,1.0,15.0,1,0,-0.432590836008741,-0.2249273571885338,0,0
11316272.838500025,16,10,0.75,1.2,16.0,1,0,-0.4461308744664696,-0.1648389089305611,0,0
652922.209409952,17,3,0.1176470588235294,-2.6666666666666665,17.0,1,0,0.1642245065531607,-1.3888303550826342,0,0
2242723.04978013,18,5,0.1666666666666666,1.6,18.0,1,0,-0.2183078627878836,-0.326876925965328,0,0
2427853.747429848,19,4,0.2105263157894736,1.5,19.0,1,0,-0.1983264059661586,-0.3311488890396797,0,0
0.0,1,7,5.0,2.0,1.0,1,0,-1.029671770633637,1.095925031720082,0,0
865260.264889955,2,5,7.5,3.8,2.0,1,0,-1.4505798812771102,2.289874996132064,0,0
850786.68382001,3,1,5.333333333333333,1.0,3.0,1,0,-0.9429923071359412,0.9679643303766944,0,0
148.695569992,4,2,4.5,1.5,4.0,1,0,-0.8664535182116672,0.8370416704167081,0,0
224186.110990047,5,5,4.2,1.4,5.0,1,0,-0.823187510103715,0.735953289660184,0,0
923282.068340063,6,3,5.166666666666667,4.333333333333333,6.0,1,0,-1.166507022319906,1.7393122534285126,0,0
408944.297070027,7,1,4.857142857142857,3.0,7.0,1,0,-0.9882472471718272,1.3250206663965325,0,0
2758365.293799877,8,2,4.5,1.5,8.0,1,0,-0.8478038392946754,0.8886928261758513,0,0
2864568.223890066,9,5,4.333333333333333,1.6,9.0,1,0,-0.8343291275090798,0.8744535773598873,0,0
779899.755739927,10,6,4.2,1.6666666666666667,10.0,1,0,-0.7790657445798421,0.8380450696694701,0,0
96.530580044,11,107,4.727272727272728,3.616822429906542,11.0,1,0,-1.3354314769559004,1.6166487670073513,0,0
4092.116420031,12,3,4.416666666666667,1.0,12.0,1,0,-0.6919066045334916,0.7438068690009916,0,0
270154.940299988,13,3,4.153846153846154,1.0,13.0,1,0,-0.6511508090720544,0.6736822943393157,0,0
851116.72984004,14,5,3.928571428571429,0.4,14.0,1,0,-0.576214824933199,0.4771267345706378,0,0
1103705.014460087,15,3,3.733333333333333,1.0,15.0,1,0,-0.5862171738577324,0.5679221827683599,0,0
2301971.607450008,16,5,3.5625,1.2,16.0,1,0,-0.5948412365316949,0.5854108507651105,0,0
230572.508049965,17,1,3.411764705882353,1.0,17.0,1,0,-0.4974538594833185,0.4723635288784006,0,0
3538415.268759966,18,19,3.388888888888889,2.526315789473684,18.0,1,0,-0.7259337118611644,0.8969399645653336,0,0
343449.617130041,19,15,3.421052631578948,3.2,19.0,1,0,-0.7043832498973818,1.037385124754388,0,0
978239.97514987,20,137,3.75,2.9927007299270074,20.0,1,0,-1.154801522921349,1.285033129108365,0,0
1367622.322250128,21,23,4.047619047619048,3.565217391304348,21.0,1,0,-0.8184433399788107,1.3477400892928002,0,0
675147.84363985,22,2,3.909090909090909,1.0,22.0,1,0,-0.4843366833446003,0.658867276814602,0,0
1217479.017920017,23,1,3.782608695652174,1.0,23.0,1,0,-0.4596407614310488,0.6308387430896261,0,0
421677.186480046,24,10,3.6666666666666665,3.5,24.0,1,0,-0.6611601884678963,1.207485771450658,0,0
3734298.084019899,25,5,3.56,1.4,25.0,1,0,-0.492079064444245,0.7027415635776351,0,0
3369667.323190212,26,37,3.4615384615384617,1.7837837837837838,26.0,1,0,-0.6063467289518624,0.8167051064654299,0,0
1130901.137470007,27,2,3.3703703703703702,1.0,27.0,1,0,-0.352605261613567,0.5327274812386043,0,0
3005412.824259997,28,12,3.2857142857142856,2.583333333333333,28.0,1,0,-0.5271387170867742,0.9263732367651606,0,0
674374.825389862,29,14,3.206896551724138,2.5,29.0,1,0,-0.4648685532719357,0.869539279815508,0,0
1152620.446670055,30,3,3.1333333333333333,1.0,30.0,1,0,-0.2826513866988734,0.4820328466499478,0,0
1914334.367389918,31,11,3.064516129032258,2.5454545454545454,31.0,1,0,-0.4305462882417006,0.8575682619621902,0,0
2835907.513339996,32,35,3.0625,2.1142857142857143,32.0,1,0,-0.4789862240672812,0.8053937942817004,0,0
3588867.075680017,33,1,3.0303030303030303,2.0,33.0,1,0,-0.3403759960949848,0.7299834402943373,0,0
2257987.763600111,34,1,2.9705882352941178,1.0,34.0,1,0,-0.2119434498216578,0.4657941787457252,0,0
1813907.280659914,35,13,2.914285714285714,2.4615384615384617,35.0,1,0,-0.3489239021522467,0.8194436536778142,0,0
3454488.91072011,36,1,2.805555555555556,-1.0,36.0,1,0,-0.0125620755166257,-0.0390505115805415,0,0
1045191.004979849,37,15,3.0,-1.3333333333333333,37.0,1,0,-0.0012901152150464,-0.056161020626277,0,0
4952100.851590157,38,4,2.9473684210526314,1.0,38.0,1,0,-0.2004151610811526,0.5144285547716788,0,0
2652441.281229973,39,3,3.0,2.6666666666666665,39.0,1,0,-0.2901791427253752,0.9122235380221904,0,0
2445290.708230018,40,4,2.95,1.0,40.0,1,0,-0.128379480021348,0.5035448588405861,0,0
1728926.597019911,41,17,2.902439024390244,1.7058823529411764,41.0,1,0,-0.2017424591159869,0.677613016468163,0,0
2312612.23258996,42,13,2.952380952380953,3.076923076923077,42.0,1,0,-0.3022704802242308,1.026996230334392,0,0
335982.459920168,43,5,2.9069767441860463,2.0,43.0,1,0,-0.1298217661330901,0.7302330151082879,0,0
12554601.483559849,44,4,2.863636363636364,2.25,44.0,1,0,-0.3247755539633534,0.8997748797652122,0,0
17286294.463700056,45,7,2.8222222222222224,1.7142857142857142,45.0,1,0,-0.3465877808129099,0.8154386331730172,0,0
2868.677370071,46,11,2.782608695652174,1.818181818181818,46.0,1,0,-0.0692088731719361,0.6740122878770999,0,0
2128910.861689806,47,10,2.7872340425531914,2.2,47.0,1,0,-0.1169846611130423,0.7921601806572137,0,0
0.0,1,44,1.0,1.7272727272727273,1.0,1,0,-0.6943334754158605,-0.1145784154224953,0,0
0.0,1,9,3.0,1.3333333333333333,1.0,1,0,-0.7581741471577456,0.3384040074475954,0,0
599.092919827,2,7,2.5,1.7142857142857142,2.0,1,0,-0.711718197111873,0.2827196904573538,0,0
253377.902980089,3,12,2.333333333333333,1.25,3.0,1,0,-0.6601721866155331,0.1377059647232746,0,0
0.0,1,11,1.0,1.4545454545454546,1.0,1,0,-0.5531511436193471,-0.2302889875661194,0,0
0.0,1,40,1.0,1.575,1.0,1,0,-0.6671621117326176,-0.1571757329067108,0,0
809094.893600225,2,6,1.5,1.8333333333333333,2.0,1,0,-0.6200839423757538,0.0171304589075893,0,0
0.0,1,108,1.0,3.592592592592593,1.0,1,0,-1.0808953988716838,0.4301186909818435,0,0
23296689.933239937,2,40,2.5,2.225,2.0,1,0,-1.250685955155695,0.680279095183211,0,0
20320123.06200004,3,2,0.0,-7.5,3.0,1,0,0.0480219152924846,-2.481910884237388,1,1
4673831.305619955,4,17,0.75,0.9411764705882352,4.0,1,0,-0.5317727628147118,-0.3553928983170517,0,0
1342980.695410013,5,1,0.8,1.0,5.0,1,0,-0.4151542620510975,-0.3765705070699663,0,0
9280788.188760042,6,16,0.5,2.9375,6.0,1,0,-0.7118325751825598,0.1034085300307305,0,0
146.510469914,7,2,0.2857142857142857,-5.5,7.0,1,0,0.2403284506188069,-2.087807815049555,0,0
6226294.613379955,8,4,-0.375,1.75,8.0,1,0,-0.3901564294472775,-0.4793104425883137,0,0
5866539.079070091,9,3,-0.8888888888888888,-1.6666666666666667,9.0,1,0,-0.0194830677842673,-1.4512802397140592,0,0
17790141.501529932,10,1,-0.6,2.0,10.0,1,0,-0.5312883033223683,-0.3674501847424691,0,0
715.617150069,11,1,-0.4545454545454545,1.0,11.0,1,0,-0.1588247533718742,-0.7288349661111138,0,0
48.714869976,12,2,-0.25,0.5,12.0,1,0,-0.1271133967768336,-0.7794455138933727,0,0
1070907.920360088,13,2,-0.1538461538461538,1.0,13.0,1,0,-0.1815118747001095,-0.6141355268110377,0,0
1173350.497479916,14,5,0.0714285714285714,3.0,14.0,1,0,-0.3718684933160526,-0.0553068342461385,0,0
10.526829958,15,2,0.3333333333333333,3.5,15.0,1,0,-0.3975707198159755,0.1335603795448249,0,0
38.803009986,16,2,0.5,3.0,16.0,1,0,-0.3580773233799009,0.0700521836613192,0,0
38.057780028,17,2,0.6470588235294118,2.0,17.0,1,0,-0.274217132063188,-0.1191796097550977,0,0
2.760299921,18,2,0.7777777777777778,3.0,18.0,1,0,-0.3572825566616647,0.1660124988359341,0,0
4771592.33397007,19,1,0.7894736842105263,1.0,19.0,1,0,-0.2477797469795989,-0.2590272929171182,0,0
686619.56321001,20,1,0.8,1.0,20.0,1,0,-0.1668771677755815,-0.2890274467636102,0,0
3951062.736140013,21,1,0.5238095238095238,-5.0,21.0,1,0,0.3329816605260581,-1.7722314973066642,0,0
11506901.029779913,22,13,0.2727272727272727,2.0,22.0,1,0,-0.3793321141273096,-0.072509896815564,0,0
19863929.99682021,23,8,0.217391304347826,1.25,23.0,1,0,-0.4116473780488299,-0.1896055099751745,0,0
0.0,1,45,1.0,1.711111111111111,1.0,1,0,-0.6965508597239864,-0.1169261435140444,0,0
1580569.499520063,2,7,1.5,3.2857142857142856,2.0,1,0,-0.7587127960981785,0.3741878254530346,0,0
130793.347959995,3,5,1.6666666666666667,2.0,3.0,1,0,-0.6222593828195664,0.105328157326639,0,0
132546.298199892,4,1,1.5,1.0,4.0,1,0,-0.489215634045538,-0.1842317030552359,0,0
52481.444630146,5,13,1.4,1.6923076923076923,5.0,1,0,-0.5623373005171715,-0.0245547493466799,0,0
172147.719559908,6,1,1.3333333333333333,1.0,6.0,1,0,-0.4396386760911097,-0.2213988340384187,0,0
637255.386039973,7,6,1.4285714285714286,3.5,7.0,1,0,-0.6707621942994626,0.4247514820101455,0,0
1186046.042530059,8,6,1.5,1.6666666666666667,8.0,1,0,-0.5170794878968892,0.0183745367395516,0,0
428610.302550078,9,22,1.4444444444444444,1.5454545454545454,9.0,1,0,-0.5298471040004644,-0.0040049123608477,0,0
58705.013669968,10,2,1.4,1.0,10.0,1,0,-0.3854246701034834,-0.1759075327320857,0,0
1339978.346189975,11,18,1.3636363636363635,0.9444444444444444,11.0,1,0,-0.4389202561452452,-0.1571122106744302,0,0
51837.677049876,12,1,1.3333333333333333,1.0,12.0,1,0,-0.3426339248827716,-0.1850090229547834,0,0
1166169.187210083,13,4,1.3846153846153846,1.75,13.0,1,0,-0.4245830301772471,0.0317346974078031,0,0
156349.810840129,14,14,1.4285714285714286,2.2857142857142856,14.0,1,0,-0.4782651125905918,0.1851018740730036,0,0
501630.117479802,15,12,1.4,2.5,15.0,1,0,-0.4757612759048507,0.2344153164901123,0,0
264311.400060176,16,3,1.375,1.6666666666666667,16.0,1,0,-0.3507526677071271,0.0174207246004346,0,0
1382449.439229966,17,4,1.3529411764705883,2.0,17.0,1,0,-0.3822907717194273,0.1092574589080717,0,0
98211.439299822,18,2,1.3333333333333333,1.5,18.0,1,0,-0.2940984478388294,-0.0256518441791823,0,0
1641.763630151,19,2,1.3157894736842106,1.0,19.0,1,0,-0.2325535842103515,-0.145428589981848,0,0
444.941439867,20,2,1.3,1.0,20.0,1,0,-0.2149359420505805,-0.1439247856584775,0,0
920478.165160179,21,3,1.2857142857142858,4.0,21.0,1,0,-0.4691175539073744,0.5874454771640971,0,0
10222.973320008,22,1,1.2727272727272727,1.0,22.0,1,0,-0.1767959113689926,-0.1410318082737852,0,0
550906.5474298,23,26,1.3043478260869563,1.6538461538461535,23.0,1,0,-0.3179264273503602,0.074789687782832,0,0
660099.794700146,24,1,1.375,3.0,24.0,1,0,-0.3357644335601756,0.3878117089853431,0,0
688678.79786992,25,3,1.36,1.3333333333333333,25.0,1,0,-0.1852598935457184,-0.0065525622097955,0,0
590640.094030142,26,5,1.4230769230769231,1.8,26.0,1,0,-0.221377896620616,0.1326035903850032,0,0
221400.335229874,27,4,1.4074074074074074,1.0,27.0,1,0,-0.1267281381948528,-0.0626669922310106,0,0
54151.458240032,28,2,1.4285714285714286,1.5,28.0,1,0,-0.1455515780173639,0.0651169520421134,0,0
2337360.877239942,29,2,1.4482758620689655,1.5,29.0,1,0,-0.1689187886895396,0.0993279538836404,0,0
950090.680999995,30,2,1.4333333333333331,1.0,30.0,1,0,-0.0867367178295787,-0.0321228448683641,0,0
703839.214560032,31,5,1.4193548387096775,1.0,31.0,1,0,-0.0760902261191957,-0.0278628452250639,0,0
254279.347690105,32,13,1.40625,1.5384615384615383,32.0,1,0,-0.1255803044043978,0.1113770823799515,0,0
79.317960024,33,24,1.4545454545454546,3.5416666666666665,33.0,1,0,-0.3193915889262949,0.626573499345667,0,0
524300.681699991,34,1,1.4411764705882353,1.0,34.0,1,0,-0.0137550812595764,-0.0103675195580391,0,0
236392.381969929,35,1,1.4285714285714286,1.0,35.0,1,0,0.0081569671388177,-0.0106739362008941,0,0
610123.41576004,36,17,1.4444444444444444,2.8823529411764706,36.0,1,0,-0.1999379087587673,0.47950664422132,0,0
1410343.36774993,37,9,1.4324324324324325,1.2222222222222223,37.0,1,0,-0.0270182684088702,0.0797961999842549,0,0
1714706.651449918,38,20,1.4210526315789471,1.9,38.0,1,0,-0.1114209865604201,0.264796230858568,0,0
667288.150600195,39,6,1.4102564102564104,1.3333333333333333,39.0,1,0,0.0205481824335812,0.1005335007749824,0,0
3138462.646009922,40,3,1.4,0.3333333333333333,40.0,1,0,0.0925797954767885,-0.1166851079615386,0,0
229298.196239949,41,4,1.3902439024390243,1.75,41.0,1,0,0.0335667413527538,0.1996216993656179,0,0
369737.720099926,42,1,1.380952380952381,1.0,42.0,1,0,0.1221870064861496,0.0201175263939595,0,0
136.953880071,43,6,1.372093023255814,1.1666666666666667,43.0,1,0,0.1130402455136215,0.0677206846776029,0,0
89926.793800116,44,2,1.3636363636363635,1.0,44.0,1,0,0.1567530469937792,0.0262582241573496,0,0
16651.184759855,45,1,1.3555555555555556,1.0,45.0,1,0,0.1782630399552953,0.0278564512769351,0,0
178088.655090094,46,1,1.3478260869565215,1.0,46.0,1,0,0.1923475264638354,0.0333509095502708,0,0
41602.248470068,47,14,1.3404255319148937,1.7857142857142858,47.0,1,0,0.0983812007811489,0.244212101912358,0,0
17340.223739862,48,1,1.3333333333333333,1.0,48.0,1,0,0.2282501759266539,0.0399630149207385,0,0
2313.888220072,49,2,1.326530612244898,1.0,49.0,1,0,0.2415116937068928,0.0455586264951743,0,0
8814.43956995,50,1,1.32,1.0,50.0,1,0,0.2615558624175964,0.0483923823243159,0,0
875.841150045,51,1,1.3137254901960784,1.0,51.0,1,0,0.2782246907667577,0.0526893977176054,0,0
936314.747679949,52,2,1.1923076923076923,-2.0,52.0,1,0,0.5419368200379221,-0.6859719400408922,0,0
601891.308039904,53,4,1.2075471698113207,-4.25,53.0,1,0,0.7441807983540651,-1.2145607558205245,0,0
456839.636810064,54,2,1.2037037037037035,1.0,54.0,1,0,0.3270131923895523,0.0443403492047519,0,0
836898.120650053,55,1,1.2,1.0,55.0,1,0,0.3406863923599843,0.0516282004512235,0,0
93088.021529913,56,2,1.1964285714285714,1.0,56.0,1,0,0.3654045474922792,0.0511615929825004,0,0
11.930440188,57,2,1.1929824561403508,1.0,57.0,1,0,0.3831391997982786,0.0554866590192502,0,0
1755.790789842,58,2,1.1896551724137931,1.0,58.0,1,0,0.3993232947906033,0.0607624508794613,0,0
441406.284790039,59,1,1.1864406779661016,1.0,59.0,1,0,0.4119759097829877,0.068772332644309,0,0
576448.902630091,60,5,1.2,1.2,60.0,1,0,0.3929227127080949,0.1344431117682742,0,0
430420.786509991,61,2,1.1967213114754098,1.0,61.0,1,0,0.4391144976120414,0.0857972049503225,0,0
1245117.653249979,62,1,1.1935483870967742,1.0,62.0,1,0,0.4456817574362413,0.0974388374121701,0,0
1289232.173049926,63,8,1.126984126984127,-3.875,63.0,1,0,0.8544561569765431,-1.0735664689796471,0,0
325.019340039,64,36,1.140625,2.111111111111111,64.0,1,0,0.2843539558310366,0.4017395611617574,0,0
166147.497770071,65,8,1.1384615384615384,1.875,65.0,1,0,0.4179365093125202,0.3096417759433673,0,0
783012.993189812,66,1,1.1363636363636365,1.0,66.0,1,0,0.5229026923899945,0.100835178925959,0,0
106870.088970184,67,2,1.1343283582089552,1.0,67.0,1,0,0.5463529112683552,0.1014830273225277,0,0
511926.758080005,68,3,1.1323529411764706,2.6666666666666665,68.0,1,0,0.4116472921139882,0.512026531060418,0,0
86325.870399952,69,3,1.1594202898550725,2.0,69.0,1,0,0.4876277405761606,0.3625312765526587,0,0
1070939.253629923,70,1,1.1571428571428573,1.0,70.0,1,0,0.5792931114219191,0.1348896243035461,0,0
343874.779030085,71,14,1.1549295774647887,1.1428571428571428,71.0,1,0,0.5485640453683611,0.1875386572629561,0,0
920757.325720072,72,7,1.1527777777777777,1.7142857142857142,72.0,1,0,0.5321469363837966,0.3249902758646655,0,0
2410.799939871,73,14,1.1506849315068493,2.2857142857142856,73.0,1,0,0.4898323133715072,0.4693897249255656,0,0
219536.67734003,74,4,1.148648648648649,1.0,74.0,1,0,0.6466682686362553,0.1537326871037518,0,0
1007.583760023,75,3,1.1466666666666667,1.6666666666666667,75.0,1,0,0.6136073164193484,0.3155388273772921,0,0
1892.529609919,76,1,1.144736842105263,1.0,76.0,1,0,0.6930596193722623,0.158397225679292,0,0
1132.127850056,77,2,1.1428571428571428,1.0,77.0,1,0,0.7055423704797606,0.1656093689627235,0,0
3259.088360071,78,16,1.1666666666666667,2.3125,78.0,1,0,0.5578311851601654,0.5149621050911874,0,0
1892335.222259998,79,6,1.1645569620253164,1.6666666666666667,79.0,1,0,0.6335797047027574,0.3687755532233272,0,0
31143.413169861,80,12,1.175,2.5,80.0,1,0,0.5866412669745135,0.5690862168423669,0,0
1757.042380094,81,3,1.1728395061728396,1.0,81.0,1,0,0.7619864770355407,0.2011815735052939,0,0
1782011.822229863,82,1,1.170731707317073,1.0,82.0,1,0,0.7563613928430312,0.2209353024242653,0,0
594.689450025,83,1,1.1686746987951808,1.0,83.0,1,0,0.8013151164722104,0.2093848658883317,0,0
1414.949110031,84,19,1.1785714285714286,2.3684210526315788,84.0,1,0,0.6361302862958612,0.5740506888044862,0,0
6705.601670027,85,2,1.1764705882352942,1.0,85.0,1,0,0.8284528335903859,0.2258283108958933,0,0
3634.277990103,86,1,1.1744186046511629,1.0,86.0,1,0,0.8481541438707932,0.229915064851133,0,0
191564.557169914,87,2,1.1724137931034482,1.0,87.0,1,0,0.8575915131207524,0.2389105228305246,0,0
343.541100025,88,2,1.1704545454545454,1.0,88.0,1,0,0.8767520682463645,0.2427351243288366,0,0
258321.87496996,89,1,1.1685393258426966,1.0,89.0,1,0,0.892205698042318,0.2493821367228787,0,0
945.325819969,90,2,1.1666666666666667,1.0,90.0,1,0,0.9088482560288034,0.2541200040774634,0,0
6920.111999988,91,1,1.164835164835165,1.0,91.0,1,0,0.9283783803138282,0.2583602867213328,0,0
486789.916270018,92,1,1.1630434782608696,1.0,92.0,1,0,0.936639717430131,0.2687113670348073,0,0
5406.67181015,93,1,1.1612903225806452,1.0,93.0,1,0,0.9604818357361778,0.2697977617214845,0,0
20963.518639803,94,1,1.1702127659574468,2.0,94.0,1,0,0.8907081019646133,0.5185529822948345,0,0
1285098.000930071,95,3,1.168421052631579,1.0,95.0,1,0,0.9634636387259702,0.2998573359489747,0,0
48106.165640116,96,2,1.1666666666666667,2.0,96.0,1,0,0.918766121719485,0.5317922833232054,0,0
